id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
11546,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,19.7,19.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
11548,2016-02-01,,Two year,No,Bank transfer (automatic),20.2,1027.25,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11550,2017-07-01,,One year,Yes,Credit card (automatic),50.4,1580.1,DSL,Yes,Yes,Yes,No,No,Yes,Female,1,Yes,No,No,0
11552,2014-10-01,,One year,No,Electronic check,113.35,7222.75,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
11554,2016-04-01,,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7,Fiber optic,No,Yes,No,No,No,No,Male,0,Yes,Yes,Yes,0
11556,2015-10-01,,Two year,Yes,Bank transfer (automatic),80.95,4233.95,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
6976,2018-03-01,,Two year,Yes,Mailed check,19.65,451.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11590,2014-11-01,,Two year,No,Mailed check,25.25,1573.05,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
8963,2019-11-01,2020-01-01,Month-to-month,Yes,Electronic check,44.7,93.7,DSL,No,No,No,No,No,No,Male,1,No,No,No,1
8965,2014-12-01,,One year,Yes,Bank transfer (automatic),110.75,7053.35,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,No,No,Yes,0
8967,2018-10-01,,Two year,No,Mailed check,19.7,301.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9140,2016-04-01,2020-01-01,One year,Yes,Electronic check,20.4,930.45,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
9142,2019-12-01,,Month-to-month,No,Mailed check,20.35,41.85,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
9144,2015-05-01,,Two year,No,Bank transfer (automatic),19.75,1272.05,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9146,2019-06-01,,Month-to-month,Yes,Electronic check,54.4,475.1,DSL,No,No,No,No,Yes,No,Male,0,Yes,Yes,No,0
9148,2019-03-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),94.7,673.1,Fiber optic,Yes,Yes,No,No,No,Yes,Male,1,Yes,No,Yes,1
9150,2019-05-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),30.5,208.7,DSL,No,Yes,No,No,No,No,Male,0,No,No,No,1
9152,2019-07-01,,Month-to-month,No,Mailed check,20.45,150.75,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9155,2016-01-01,,Two year,Yes,Bank transfer (automatic),66.15,3199.0,DSL,No,No,No,Yes,Yes,No,Male,0,No,No,Yes,0
9157,2014-09-01,,One year,Yes,Electronic check,89.85,5844.65,Fiber optic,Yes,Yes,No,Yes,No,No,Female,0,No,No,Yes,0
9159,2015-07-01,,One year,No,Bank transfer (automatic),45.05,2462.6,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
9160,2014-03-01,,Two year,No,Bank transfer (automatic),86.85,6263.8,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
9163,2017-03-01,,Month-to-month,Yes,Mailed check,96.75,3403.4,Fiber optic,Yes,Yes,Yes,Yes,No,No,Male,0,No,No,Yes,0
9164,2019-10-01,2020-01-01,Month-to-month,Yes,Electronic check,77.0,237.75,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,1
9166,2019-02-01,2020-01-01,Month-to-month,No,Credit card (automatic),20.1,221.35,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,1
9168,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,75.3,75.3,Fiber optic,No,No,Yes,No,No,No,Female,0,No,No,No,1
9171,2018-09-01,,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Male,0,No,No,Yes,0
9173,2014-02-01,,Two year,Yes,Credit card (automatic),110.15,7881.2,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
9175,2017-10-01,,One year,Yes,Bank transfer (automatic),82.85,2320.8,Fiber optic,Yes,No,No,No,No,Yes,Female,0,Yes,Yes,No,0
9177,2018-08-01,,Two year,No,Mailed check,20.1,370.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
9179,2016-06-01,2019-10-01,One year,Yes,Credit card (automatic),99.2,4062.2,Fiber optic,No,Yes,No,Yes,Yes,Yes,Female,1,Yes,No,No,1
9181,2015-10-01,,Month-to-month,Yes,Electronic check,59.45,3043.7,DSL,No,No,Yes,No,No,Yes,Female,0,No,No,No,0
9183,2016-03-01,,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,DSL,No,Yes,No,No,Yes,No,Female,0,Yes,No,No,0
9185,2018-03-01,,Month-to-month,No,Credit card (automatic),49.7,1081.25,DSL,No,No,Yes,No,No,No,Female,0,No,No,No,0
9187,2014-08-01,,Two year,No,Mailed check,65.85,4097.05,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,Yes,Yes,No,0
9189,2019-06-01,,Month-to-month,Yes,Electronic check,73.5,632.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
9191,2016-01-01,2019-12-01,Month-to-month,No,Mailed check,85.5,4042.3,Fiber optic,Yes,No,No,No,No,Yes,Male,1,No,No,No,1
9193,2019-06-01,2020-01-01,Month-to-month,No,Mailed check,20.05,164.85,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
9195,2014-03-01,,Two year,No,Credit card (automatic),113.65,8166.8,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
9197,2015-12-01,,Month-to-month,Yes,Electronic check,83.4,4113.7,Fiber optic,Yes,Yes,No,No,No,No,Female,1,No,No,Yes,0
9199,2016-04-01,,Two year,No,Mailed check,65.65,3047.15,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,Yes,No,No,0
9201,2019-12-01,2020-01-01,Month-to-month,No,Electronic check,70.4,70.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
9203,2014-08-01,,Two year,Yes,Bank transfer (automatic),61.35,4193.4,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
9205,2016-08-01,,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,Fiber optic,No,No,Yes,Yes,No,No,Female,0,Yes,No,Yes,0
9207,2019-09-01,,Month-to-month,Yes,Mailed check,75.65,399.45,Fiber optic,No,No,No,Yes,No,No,Female,0,No,No,No,0
9209,2019-05-01,2019-12-01,One year,Yes,Electronic check,49.75,331.3,DSL,Yes,No,No,No,No,No,Male,0,Yes,Yes,No,1
9211,2017-09-01,,One year,No,Credit card (automatic),70.9,1964.6,DSL,No,Yes,Yes,No,No,Yes,Male,0,No,No,Yes,0
9213,2017-11-01,,Month-to-month,No,Mailed check,49.85,1336.15,DSL,No,Yes,No,No,No,No,Female,0,Yes,Yes,No,0
9215,2018-09-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,Fiber optic,No,Yes,No,No,No,No,Female,1,No,No,No,1
9219,2018-11-01,2019-10-01,Month-to-month,Yes,Electronic check,94.0,1078.9,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,1
9221,2015-05-01,,Month-to-month,Yes,Electronic check,103.05,5925.75,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Male,0,Yes,No,Yes,0
9223,2014-03-01,2019-10-01,One year,Yes,Bank transfer (automatic),118.35,7804.15,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,1
9225,2016-03-01,,Month-to-month,No,Electronic check,99.7,4747.2,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
9227,2019-01-01,,Month-to-month,Yes,Mailed check,81.9,1028.9,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,No,0
9229,2019-04-01,2019-12-01,Month-to-month,Yes,Electronic check,30.45,226.45,DSL,Yes,No,No,No,No,No,Male,0,No,No,No,1
9231,2016-02-01,2019-10-01,Month-to-month,Yes,Electronic check,96.1,4364.1,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,1
9233,2014-03-01,,One year,Yes,Electronic check,66.2,4692.55,DSL,Yes,No,No,No,Yes,No,Male,0,Yes,Yes,Yes,0
9235,2017-12-01,2019-12-01,Month-to-month,Yes,Electronic check,104.25,2433.9,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
9237,2018-08-01,2019-11-01,Month-to-month,Yes,Electronic check,80.2,1217.25,Fiber optic,No,Yes,No,No,No,No,Male,1,No,No,Yes,1
9239,2020-01-01,,Month-to-month,No,Electronic check,19.75,19.75,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9241,2019-12-01,,Month-to-month,Yes,Mailed check,72.6,154.3,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,0
9243,2015-07-01,,Month-to-month,Yes,Electronic check,116.5,6382.55,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,No,No,Yes,0
9245,2014-03-01,,Two year,Yes,Electronic check,106.8,7623.2,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,1,No,No,Yes,0
9247,2015-12-01,,Two year,No,Mailed check,24.95,1261.45,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
9249,2020-01-01,,Month-to-month,Yes,Electronic check,89.25,89.25,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,0
9257,2019-11-01,,Month-to-month,Yes,Electronic check,30.75,82.85,DSL,No,Yes,No,No,No,No,Female,1,Yes,No,No,0
9259,2014-08-01,,One year,Yes,Credit card (automatic),25.7,1714.55,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
9261,2019-03-01,,Month-to-month,No,Electronic check,86.2,893.2,Fiber optic,No,No,No,No,No,Yes,Male,0,No,Yes,Yes,0
9263,2017-10-01,,Month-to-month,Yes,Credit card (automatic),30.1,810.85,DSL,No,No,No,Yes,No,No,Male,0,No,No,No,0
9265,2014-09-01,,Two year,Yes,Electronic check,99.35,6347.55,Fiber optic,Yes,Yes,Yes,No,Yes,No,Male,0,Yes,No,Yes,0
9267,2014-12-01,,Two year,Yes,Credit card (automatic),19.2,1123.65,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9269,2019-12-01,,Month-to-month,No,Bank transfer (automatic),20.1,43.15,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
9271,2019-12-01,,Month-to-month,No,Credit card (automatic),20.35,35.1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9273,2015-07-01,,Two year,Yes,Credit card (automatic),25.65,1388.0,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
9275,2016-09-01,,Month-to-month,Yes,Electronic check,94.55,3851.45,Fiber optic,No,Yes,No,No,Yes,Yes,Male,1,Yes,No,No,0
9277,2018-06-01,2019-11-01,Month-to-month,Yes,Electronic check,104.2,1743.5,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
9279,2017-08-01,,One year,Yes,Bank transfer (automatic),94.4,2638.1,Fiber optic,No,No,No,Yes,Yes,Yes,Female,0,No,No,No,0
9281,2018-09-01,,One year,No,Mailed check,56.1,946.95,DSL,Yes,Yes,No,No,No,No,Male,0,No,No,No,0
9283,2018-10-01,,Two year,No,Bank transfer (automatic),68.25,1114.85,DSL,Yes,Yes,No,Yes,No,Yes,Female,0,Yes,Yes,No,0
9285,2014-02-01,,Two year,No,Bank transfer (automatic),24.75,1777.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
9287,2019-05-01,,Month-to-month,Yes,Electronic check,76.25,684.85,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
9289,2020-01-01,,Month-to-month,No,Electronic check,74.35,74.35,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,No,0
9291,2018-03-01,,Month-to-month,No,Electronic check,54.15,1312.45,DSL,No,Yes,No,Yes,No,No,Male,0,No,Yes,No,0
9293,2019-06-01,,Month-to-month,No,Bank transfer (automatic),19.45,159.2,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
9295,2018-07-01,,Month-to-month,Yes,Mailed check,34.95,610.2,DSL,Yes,Yes,No,No,No,No,Male,0,Yes,Yes,No,0
9297,2019-07-01,,Month-to-month,Yes,Electronic check,53.65,404.35,DSL,Yes,No,No,No,No,No,Female,0,No,No,Yes,0
9299,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,69.65,69.65,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,1
9301,2015-01-01,,One year,No,Electronic check,104.0,6363.45,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
9303,2015-05-01,,Two year,Yes,Credit card (automatic),70.35,4124.65,DSL,Yes,Yes,No,Yes,Yes,No,Female,0,Yes,No,No,0
9305,2019-01-01,2019-10-01,Month-to-month,Yes,Electronic check,80.8,713.1,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No,1
9307,2018-11-01,,One year,No,Mailed check,64.85,950.75,DSL,Yes,No,Yes,No,No,Yes,Male,0,No,Yes,No,0
9309,2020-01-01,,Month-to-month,No,Mailed check,19.65,19.65,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9311,2019-02-01,,Month-to-month,No,Bank transfer (automatic),45.9,505.95,DSL,No,No,No,No,No,No,Female,0,Yes,No,No,0
9313,2015-08-01,,Two year,No,Mailed check,20.0,1149.65,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9315,2019-10-01,,Month-to-month,No,Electronic check,44.8,169.65,DSL,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
9317,2019-04-01,2019-11-01,Month-to-month,Yes,Mailed check,80.3,526.7,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,No,1
9319,2018-06-01,,One year,No,Mailed check,20.35,393.15,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
9321,2017-12-01,,Month-to-month,No,Mailed check,45.8,1147.0,DSL,Yes,No,No,Yes,No,Yes,Female,0,No,Yes,No,0
9323,2016-10-01,2019-10-01,Month-to-month,Yes,Electronic check,84.1,3021.6,Fiber optic,No,No,No,No,No,Yes,Male,1,Yes,No,Yes,1
9325,2015-09-01,,One year,Yes,Bank transfer (automatic),108.95,5718.2,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
9327,2019-09-01,2019-12-01,Month-to-month,Yes,Electronic check,69.35,191.35,DSL,No,No,No,Yes,Yes,Yes,Male,0,No,No,No,1
9329,2014-06-01,,Two year,No,Credit card (automatic),64.35,4539.6,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
9331,2014-02-01,,Two year,Yes,Credit card (automatic),90.8,6397.6,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
9333,2019-02-01,,One year,No,Credit card (automatic),24.95,280.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
9334,2017-02-01,2019-12-01,Month-to-month,Yes,Mailed check,79.6,2718.3,Fiber optic,No,Yes,No,No,No,No,Female,1,Yes,Yes,Yes,1
9336,2014-06-01,,Two year,Yes,Bank transfer (automatic),84.7,5711.05,Fiber optic,Yes,Yes,No,No,No,No,Female,0,Yes,No,Yes,0
9338,2015-12-01,,One year,Yes,Credit card (automatic),70.8,3478.15,DSL,Yes,No,Yes,Yes,Yes,No,Female,0,No,Yes,No,0
9340,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,36.45,36.45,DSL,No,No,No,No,Yes,No,Female,1,No,No,No,1
9342,2016-09-01,,Month-to-month,Yes,Electronic check,104.4,4133.95,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
9344,2017-08-01,,Month-to-month,Yes,Electronic check,101.5,2917.65,Fiber optic,No,No,No,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
9347,2020-01-01,,Month-to-month,No,Electronic check,54.3,54.3,DSL,No,Yes,No,No,No,No,Male,0,No,No,Yes,0
9349,2017-09-01,,Month-to-month,Yes,Electronic check,103.95,2964.8,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,Yes,Yes,0
9350,2018-03-01,,Two year,Yes,Credit card (automatic),91.1,2198.3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
9352,2015-02-01,,Two year,No,Mailed check,19.95,1189.9,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
9354,2014-02-01,,Two year,No,Credit card (automatic),26.45,1914.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,Yes,0
9356,2017-12-01,2019-10-01,Month-to-month,Yes,Electronic check,89.4,2001.5,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,No,Yes,No,1
9358,2014-02-01,,Two year,Yes,Bank transfer (automatic),75.1,5336.35,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,0,No,No,No,0
9360,2014-08-01,,One year,No,Bank transfer (automatic),108.1,7238.6,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
9362,2014-02-01,,Two year,Yes,Electronic check,110.15,7998.8,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
9364,2015-12-01,2019-11-01,Month-to-month,No,Electronic check,80.35,3825.85,Fiber optic,Yes,No,No,No,No,No,Female,1,Yes,No,Yes,1
9366,2015-11-01,,One year,Yes,Electronic check,111.5,5703.25,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
9368,2014-04-01,,One year,Yes,Electronic check,106.5,7397.0,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,0
9370,2019-05-01,,One year,Yes,Electronic check,19.9,164.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9372,2015-03-01,,Two year,Yes,Mailed check,111.1,6555.2,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
9374,2019-11-01,,Month-to-month,No,Mailed check,70.7,225.65,DSL,No,No,No,Yes,Yes,Yes,Male,0,No,Yes,No,0
9376,2016-12-01,,Month-to-month,Yes,Electronic check,24.85,955.75,DSL,No,No,No,No,No,No,Male,1,Yes,No,No,0
9378,2017-01-01,,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,Fiber optic,Yes,Yes,Yes,No,No,No,Female,0,No,No,Yes,0
9380,2017-01-01,,Two year,No,Bank transfer (automatic),65.6,2313.8,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,No,No,No,0
9382,2017-12-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),40.65,933.3,DSL,No,No,Yes,No,No,Yes,Female,1,Yes,No,No,1
9384,2018-12-01,,Month-to-month,No,Bank transfer (automatic),59.45,780.85,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,0
9386,2014-02-01,,Two year,Yes,Credit card (automatic),109.95,7852.4,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
9388,2015-06-01,2019-11-01,One year,Yes,Electronic check,60.45,3184.25,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,1
9390,2019-02-01,2019-10-01,Month-to-month,Yes,Electronic check,84.9,764.95,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,No,Yes,1
9392,2014-02-01,,Two year,No,Credit card (automatic),38.5,2763.0,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,Yes,No,0
9394,2018-09-01,,Month-to-month,Yes,Electronic check,92.55,1614.7,Fiber optic,No,No,No,No,Yes,Yes,Female,1,Yes,No,Yes,0
9396,2019-09-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),73.55,145.4,Fiber optic,No,Yes,No,No,No,No,Female,0,Yes,Yes,No,1
9398,2019-02-01,2019-10-01,Month-to-month,No,Bank transfer (automatic),20.15,156.25,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,1
9400,2016-01-01,2020-01-01,One year,No,Mailed check,34.7,1604.5,DSL,No,Yes,Yes,No,No,No,Female,0,Yes,No,No,1
9402,2019-04-01,,Month-to-month,Yes,Mailed check,24.5,270.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
9404,2020-02-01,,One year,Yes,Mailed check,19.7,2283.3004408418656,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
9406,2020-01-01,,Month-to-month,No,Mailed check,20.6,20.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9408,2017-09-01,,One year,No,Credit card (automatic),58.0,1734.5,DSL,Yes,No,Yes,Yes,No,No,Female,0,No,No,No,0
9411,2014-09-01,,One year,Yes,Electronic check,107.45,7047.5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,Yes,Yes,Yes,0
9413,2019-06-01,,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,DSL,Yes,Yes,Yes,No,No,No,Female,0,No,No,Yes,0
9415,2015-01-01,,Two year,No,Bank transfer (automatic),25.45,1538.6,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,0
9417,2016-05-01,,One year,Yes,Bank transfer (automatic),100.15,4459.8,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
9418,2014-02-01,,One year,Yes,Credit card (automatic),104.45,7459.0,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
9421,2019-02-01,,Month-to-month,Yes,Electronic check,21.15,306.05,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
9422,2019-07-01,,Month-to-month,No,Electronic check,96.2,639.7,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes,0
9424,2019-05-01,,Month-to-month,Yes,Mailed check,44.4,348.15,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
9426,2016-03-01,2019-10-01,One year,Yes,Electronic check,107.55,4533.9,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes,1
9428,2015-04-01,,Two year,No,Bank transfer (automatic),94.35,5563.65,Fiber optic,No,No,Yes,Yes,No,Yes,Male,0,Yes,Yes,Yes,0
9431,2018-08-01,2019-12-01,Month-to-month,Yes,Electronic check,98.75,1587.55,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
9433,2019-12-01,,Month-to-month,No,Mailed check,20.3,40.25,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
9435,2019-05-01,2020-01-01,Month-to-month,No,Electronic check,101.15,842.9,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,No,1
9449,2014-09-01,,Two year,Yes,Credit card (automatic),105.85,6725.5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,No,0
9451,2015-07-01,,One year,Yes,Electronic check,64.2,3627.3,DSL,No,Yes,No,Yes,No,Yes,Male,0,No,No,No,0
9453,2018-02-01,2019-10-01,Month-to-month,Yes,Electronic check,88.7,1761.45,Fiber optic,No,No,Yes,No,Yes,No,Male,0,No,No,Yes,1
9455,2018-07-01,,One year,Yes,Credit card (automatic),87.7,1725.95,Fiber optic,No,No,No,Yes,No,Yes,Male,0,No,No,No,0
9457,2016-05-01,,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,Fiber optic,No,No,Yes,No,No,Yes,Female,0,No,No,Yes,0
9459,2014-04-01,,Two year,Yes,Credit card (automatic),20.15,1411.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9461,2019-10-01,2019-12-01,Month-to-month,Yes,Electronic check,79.75,164.5,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,No,1
9463,2017-07-01,2019-10-01,Month-to-month,Yes,Mailed check,94.55,2724.6,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes,1
9465,2019-02-01,,Two year,Yes,Electronic check,20.05,264.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
9467,2014-02-01,,Two year,No,Credit card (automatic),67.2,4671.7,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,Yes,No,0
9469,2019-02-01,,Month-to-month,No,Electronic check,94.55,1173.55,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes,0
9471,2019-07-01,2019-12-01,Month-to-month,Yes,Mailed check,69.05,318.5,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,1
9473,2014-03-01,,Month-to-month,Yes,Electronic check,107.5,7713.55,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
9475,2017-03-01,,One year,Yes,Electronic check,73.0,2471.25,DSL,No,No,Yes,Yes,Yes,Yes,Male,1,No,No,No,0
9477,2014-04-01,,Two year,No,Credit card (automatic),114.75,7842.3,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
9479,2017-07-01,,Month-to-month,Yes,Electronic check,76.05,2227.8,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
9481,2015-07-01,2019-11-01,Two year,Yes,Bank transfer (automatic),96.25,4990.25,Fiber optic,No,No,Yes,Yes,No,Yes,Male,0,Yes,Yes,Yes,1
9483,2016-10-01,2019-11-01,Month-to-month,Yes,Electronic check,101.1,3744.05,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,Yes,1
9485,2014-03-01,2019-12-01,One year,Yes,Bank transfer (automatic),104.7,7220.35,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,0,No,No,Yes,1
9487,2017-08-01,,Month-to-month,No,Mailed check,77.9,2351.45,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,0
9489,2017-05-01,,Month-to-month,Yes,Electronic check,90.65,2989.6,Fiber optic,Yes,No,No,No,No,Yes,Female,0,No,No,Yes,0
9491,2015-08-01,,Two year,Yes,Electronic check,110.45,6077.75,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
9493,2015-03-01,,One year,No,Bank transfer (automatic),68.7,4070.95,DSL,Yes,No,No,Yes,No,Yes,Female,0,No,No,Yes,0
9495,2015-07-01,,Month-to-month,Yes,Electronic check,44.85,2479.05,DSL,Yes,Yes,No,No,Yes,No,Male,1,No,No,No,0
9497,2014-05-01,,One year,Yes,Credit card (automatic),29.8,2134.3,DSL,No,No,Yes,No,No,No,Male,1,Yes,No,No,0
9499,2014-08-01,,One year,Yes,Bank transfer (automatic),88.9,6000.1,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,Yes,0
9501,2017-01-01,,One year,Yes,Mailed check,58.75,2203.1,DSL,Yes,No,Yes,Yes,No,No,Male,0,Yes,Yes,No,0
9503,2019-05-01,,One year,No,Credit card (automatic),19.85,183.15,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,0
9505,2014-05-01,,Two year,No,Bank transfer (automatic),86.9,6194.1,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
